Linux 3.16.6-200.fc20.x86_64 (a.foo.example.com) 	02/25/2015 	_x86_64_	(8 CPU)

05:48:49 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
05:48:52 PM     all      2.43      0.04      4.94     29.82      0.00      0.42      0.13     30.53      0.00     31.70
05:48:52 PM       0      1.68      0.00     10.44     42.09      0.00      0.67      1.01     12.46      0.00     31.65
05:48:52 PM       1      1.34      0.00      8.39     44.30      0.00      0.00      0.00     10.40      0.00     35.57
05:48:52 PM       2      3.37      0.00      5.39     29.97      0.00      0.00      0.00     51.52      0.00      9.76
05:48:52 PM       3      5.42      0.00      5.76     30.51      0.00      0.00      0.00      6.10      0.00     52.20
05:48:52 PM       4      1.00      0.00      2.66     25.91      0.00      0.66      0.00     55.48      0.00     14.29
05:48:52 PM       5      5.33      0.33      5.67     33.33      0.00      1.00      0.00      0.00      0.00     54.33
05:48:52 PM       6      0.67      0.34      0.34     16.11      0.00      0.34      0.00     54.70      0.00     27.52
05:48:52 PM       7      0.67      0.00      0.33     16.33      0.00      0.33      0.00     53.33      0.00     29.00

05:48:49 PM    proc/s   cswch/s
05:48:58 PM    dev8-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:48:58 PM    dev8-5    293.00   7312.00   1829.33     31.20      9.80    112.93      3.12     91.30
05:48:58 PM  dev253-0    278.00   6810.67    152.00     25.05     43.23   2391.85      3.29     91.57
05:48:58 PM  dev253-1      0.00      0.00      0.00      0.00     38.77      0.00      0.00     13.50
05:48:58 PM  dev253-2      8.67     48.00     53.33     11.69      0.22     25.15      6.58      5.70
05:48:58 PM  dev253-3    269.00   6762.67     98.67     25.51      4.24     16.11      3.40     91.57

05:48:55 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
05:48:58 PM     vnet0      0.00      0.33      0.00      0.02      0.00      0.00      0.00      0.00
05:48:58 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:48:58 PM  macvtap0      1.33      0.00      0.20      0.00      0.00      0.00      1.33      0.00
05:48:58 PM    virbr0      1.33      0.00      0.10      0.00      0.00      0.00      0.00      0.00
05:48:58 PM     vnet1      1.33      0.33      0.12      0.02      0.00      0.00      0.00      0.01
05:48:58 PM        lo     19.00     19.00      1.73      1.73      0.00      0.00      0.00      0.00
05:48:58 PM    wlp3s0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:48:58 PM       em1      2.00      2.00      0.44      0.17      0.00      0.00      0.00      0.00

05:48:55 PM     IFACE   rxerr/s   txerr/s    coll/s  rxdrop/s  txdrop/s  txcarr/s  rxfram/s  rxfifo/s  txfifo/s
05:48:58 PM     vnet0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:48:58 PM virbr0-nic      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:48:58 PM  macvtap0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:48:58 PM    virbr0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:48:58 PM     vnet1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:48:58 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:48:58 PM    wlp3s0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:48:58 PM       em1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:48:55 PM    call/s retrans/s    read/s   write/s  access/s  getatt/s
05:48:58 PM      0.00      0.00      0.00      0.00      0.00      0.00

05:48:55 PM   scall/s badcall/s  packet/s     udp/s     tcp/s     hit/s    miss/s   sread/s  swrite/s saccess/s sgetatt/s
05:48:58 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:48:55 PM    totsck    tcpsck    udpsck    rawsck   ip-frag    tcp-tw
05:48:58 PM      1071        48        20         0         0        25

05:48:55 PM    irec/s  fwddgm/s    idel/s     orq/s   asmrq/s   asmok/s  fragok/s fragcrt/s
05:48:58 PM     22.33      1.33     19.67     21.00      0.00      0.00      0.00      0.00

05:48:55 PM ihdrerr/s iadrerr/s iukwnpr/s   idisc/s   odisc/s   onort/s    asmf/s   fragf/s
05:48:58 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:48:55 PM    imsg/s    omsg/s    iech/s   iechr/s    oech/s   oechr/s     itm/s    itmr/s     otm/s    otmr/s  iadrmk/s iadrmkr/s  oadrmk/s oadrmkr/s
05:48:58 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:48:55 PM    ierr/s    oerr/s idstunr/s odstunr/s   itmex/s   otmex/s iparmpb/s oparmpb/s   isrcq/s   osrcq/s  iredir/s  oredir/s
05:48:58 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:48:55 PM  active/s passive/s    iseg/s    oseg/s
05:48:58 PM      0.00      0.00     19.67     19.67

05:48:55 PM  atmptf/s  estres/s retrans/s isegerr/s   orsts/s
05:48:58 PM      0.00      0.00      0.00      0.00      0.00

05:48:55 PM    idgm/s    odgm/s  noport/s idgmerr/s
05:48:58 PM      0.00      0.00      0.00      0.00

05:48:55 PM   tcp6sck   udp6sck   raw6sck  ip6-frag
05:48:58 PM         8        10         1         0

05:48:55 PM   irec6/s fwddgm6/s   idel6/s    orq6/s  asmrq6/s  asmok6/s imcpck6/s omcpck6/s fragok6/s fragcr6/s
05:48:58 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:48:55 PM ihdrer6/s iadrer6/s iukwnp6/s  i2big6/s  idisc6/s  odisc6/s  inort6/s  onort6/s   asmf6/s  fragf6/s itrpck6/s
05:48:58 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:48:55 PM   imsg6/s   omsg6/s   iech6/s  iechr6/s  oechr6/s  igmbq6/s  igmbr6/s  ogmbr6/s igmbrd6/s ogmbrd6/s irtsol6/s ortsol6/s  irtad6/s inbsol6/s onbsol6/s  inbad6/s  onbad6/s
05:48:58 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:48:55 PM   ierr6/s idtunr6/s odtunr6/s  itmex6/s  otmex6/s iprmpb6/s oprmpb6/s iredir6/s oredir6/s ipck2b6/s opck2b6/s
05:48:58 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

05:48:55 PM   idgm6/s   odgm6/s noport6/s idgmer6/s
05:48:58 PM      0.00      0.00      0.00      0.00

05:48:55 PM     CPU       MHz
05:48:58 PM     all   3549.70
05:48:58 PM       0   3556.61
05:48:58 PM       1   3564.63
05:48:58 PM       2   3572.43
05:48:58 PM       3   3588.46
05:48:58 PM       4   3514.00
05:48:58 PM       5   3524.55
05:48:58 PM       6   3550.07
05:48:58 PM       7   3526.87

05:48:55 PM     BUS  idvendor    idprod  maxpower                manufact                                         product
05:48:58 PM       1      8087        24         0                                                                        
05:48:58 PM       2      8087        24         0                                                                        
05:48:58 PM       3      1050        10        60                  Yubico                               Yubico Yubikey II
05:48:58 PM       1       46d      c52b       196                Logitech                                    USB Receiver
05:48:58 PM       1       a5c      21e6         0           Broadcom Corp                                      BCM20702A0
05:48:58 PM       1       4f2      b2eb       400   Chicony Electronics C                               Integrated Camera
05:48:58 PM       2      17ef      100a         4                                                                        

05:48:55 PM  MBfsfree  MBfsused   %fsused  %ufsused     Ifree     Iused    %Iused FILESYSTEM
05:48:58 PM     15774     34495     68.62     73.74   2482082    794718     24.25 /dev/mapper/fedora-root
05:48:58 PM       314       162     33.99     40.08    127611       405      0.32 /dev/sda3
05:48:58 PM     69480    103827     59.91     65.00  10683670    596714      5.29 /dev/mapper/fedora-home

05:48:58 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
05:49:01 PM     all      1.60      0.00     12.21      0.51      0.00      0.17      0.04      0.25      0.00     85.23
05:49:01 PM       0      0.68      0.00      0.68      0.34      0.00      0.00      0.00      0.34      0.00     97.96
05:49:01 PM       1      0.00      0.00      0.33      2.68      0.00      0.00      0.00      0.33      0.00     96.66
05:49:01 PM       2      6.31      0.00     92.69      0.00      0.00      0.66      0.00      0.00      0.00      0.33
05:49:01 PM       3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
05:49:01 PM       4      2.03      0.00      1.35      0.34      0.00      0.00      0.00      0.00      0.00     96.28
05:49:01 PM       5      0.67      0.00      0.67      1.34      0.00      0.00      0.00      0.33      0.00     96.99
05:49:01 PM       6      2.38      0.00      1.36      0.00      0.00      0.00      0.00      0.68      0.00     95.58
05:49:01 PM       7      0.34      0.00      0.00      0.00      0.00      0.00      0.00      0.68      0.00     98.99

05:48:58 PM    proc/s   cswch/s
05:49:01 PM      2.00   3543.67

05:48:58 PM      INTR    intr/s
05:49:01 PM       sum   2795.33
05:49:01 PM         0      0.00
05:49:01 PM         1      0.00
05:49:01 PM         2      0.00
05:49:01 PM         3      0.00
05:49:01 PM         4      0.00
05:49:01 PM         5      0.00
05:49:01 PM         6      0.00
05:49:01 PM         7      0.00
05:49:01 PM         8      0.00
05:49:01 PM         9      0.00
05:49:01 PM        10      0.00
05:49:01 PM        11      0.00
05:49:01 PM        12      0.00
05:49:01 PM        13      0.00
05:49:01 PM        14      0.00
05:49:01 PM        15      0.00
05:49:01 PM        16      0.00
05:49:01 PM        17      0.00
05:49:01 PM        18      0.00
05:49:01 PM        19      0.00
05:49:01 PM        20      0.00
05:49:01 PM        21      0.00
05:49:01 PM        22      0.00
05:49:01 PM        23      0.00
05:49:01 PM        24      0.00
05:49:01 PM        25      0.00
05:49:01 PM        26      0.00
05:49:01 PM        27      0.00
05:49:01 PM        28      0.00
05:49:01 PM        29      0.00
05:49:01 PM        30      0.00
05:49:01 PM        31      0.00
05:49:01 PM        32      0.00
05:49:01 PM        33      0.00
05:49:01 PM        34      0.00
05:49:01 PM        35      0.00
05:49:01 PM        36      0.00
05:49:01 PM        37      0.00
05:49:01 PM        38      0.00
05:49:01 PM        39      0.00
05:49:01 PM        40      0.00
05:49:01 PM        41      0.00
05:49:01 PM        42      7.67
05:49:01 PM        43      0.00
05:49:01 PM        44    104.33
05:49:01 PM        45      0.00
05:49:01 PM        46      0.00
05:49:01 PM        47      0.00
05:49:01 PM        48      2.00
05:49:01 PM        49      0.00
05:49:01 PM        50      0.00
05:49:01 PM        51      0.00
05:49:01 PM        52      0.00
05:49:01 PM        53      0.00
05:49:01 PM        54      0.00
05:49:01 PM        55      0.00
05:49:01 PM        56      0.00
05:49:01 PM        57      0.00
05:49:01 PM        58      0.00
05:49:01 PM        59      0.00
05:49:01 PM        60      0.00
05:49:01 PM        61      0.00
05:49:01 PM        62      0.00
05:49:01 PM        63      0.00
05:49:01 PM        64      0.00
05:49:01 PM        65      0.00
05:49:01 PM        66      0.00
05:49:01 PM        67      0.00
05:49:01 PM        68      0.00
05:49:01 PM        69      0.00
05:49:01 PM        70      0.00
05:49:01 PM        71      0.00
05:49:01 PM        72      0.00
05:49:01 PM        73      0.00
05:49:01 PM        74      0.00
05:49:01 PM        75      0.00
05:49:01 PM        76      0.00
05:49:01 PM        77      0.00
05:49:01 PM        78      0.00
05:49:01 PM        79      0.00
05:49:01 PM        80      0.00
05:49:01 PM        81      0.00
05:49:01 PM        82      0.00
05:49:01 PM        83      0.00
05:49:01 PM        84      0.00
05:49:01 PM        85      0.00
05:49:01 PM        86      0.00
05:49:01 PM        87      0.00
05:49:01 PM        88      0.00
05:49:01 PM        89      0.00
05:49:01 PM        90      0.00
05:49:01 PM        91      0.00
05:49:01 PM        92      0.00
05:49:01 PM        93      0.00
05:49:01 PM        94      0.00
05:49:01 PM        95      0.00
05:49:01 PM        96      0.00
05:49:01 PM        97      0.00
05:49:01 PM        98      0.00
05:49:01 PM        99      0.00
05:49:01 PM       100      0.00
05:49:01 PM       101      0.00
05:49:01 PM       102      0.00
05:49:01 PM       103      0.00
05:49:01 PM       104      0.00
05:49:01 PM       105      0.00
05:49:01 PM       106      0.00
05:49:01 PM       107      0.00
05:49:01 PM       108      0.00
05:49:01 PM       109      0.00
05:49:01 PM       110      0.00
05:49:01 PM       111      0.00
05:49:01 PM       112      0.00
05:49:01 PM       113      0.00
05:49:01 PM       114      0.00
05:49:01 PM       115      0.00
05:49:01 PM       116      0.00
05:49:01 PM       117      0.00
05:49:01 PM       118      0.00
05:49:01 PM       119      0.00
05:49:01 PM       120      0.00
05:49:01 PM       121      0.00
05:49:01 PM       122      0.00
05:49:01 PM       123      0.00
05:49:01 PM       124      0.00
05:49:01 PM       125      0.00
05:49:01 PM       126      0.00
05:49:01 PM       127      0.00
05:49:01 PM       128      0.00
05:49:01 PM       129      0.00
05:49:01 PM       130      0.00
05:49:01 PM       131      0.00
05:49:01 PM       132      0.00
05:49:01 PM       133      0.00
05:49:01 PM       134      0.00
05:49:01 PM       135      0.00
05:49:01 PM       136      0.00
05:49:01 PM       137      0.00
05:49:01 PM       138      0.00
05:49:01 PM       139      0.00
05:49:01 PM       140      0.00
05:49:01 PM       141      0.00
05:49:01 PM       142      0.00
05:49:01 PM       143      0.00
05:49:01 PM       144      0.00
05:49:01 PM       145      0.00
05:49:01 PM       146      0.00
05:49:01 PM       147      0.00
05:49:01 PM       148      0.00
05:49:01 PM       149      0.00
05:49:01 PM       150      0.00
05:49:01 PM       151      0.00
05:49:01 PM       152      0.00
05:49:01 PM       153      0.00
05:49:01 PM       154      0.00
05:49:01 PM       155      0.00
05:49:01 PM       156      0.00
05:49:01 PM       157      0.00
05:49:01 PM       158      0.00
05:49:01 PM       159      0.00
05:49:01 PM       160      0.00
05:49:01 PM       161      0.00
05:49:01 PM       162      0.00
05:49:01 PM       163      0.00
05:49:01 PM       164      0.00
05:49:01 PM       165      0.00
05:49:01 PM       166      0.00
05:49:01 PM       167      0.00
05:49:01 PM       168      0.00
05:49:01 PM       169      0.00
05:49:01 PM       170      0.00
05:49:01 PM       171      0.00
05:49:01 PM       172      0.00
05:49:01 PM       173      0.00
05:49:01 PM       174      0.00
05:49:01 PM       175      0.00
05:49:01 PM       176      0.00
05:49:01 PM       177      0.00
05:49:01 PM       178      0.00
05:49:01 PM       179      0.00
05:49:01 PM       180      0.00
05:49:01 PM       181      0.00
05:49:01 PM       182      0.00
05:49:01 PM       183      0.00
05:49:01 PM       184      0.00
05:49:01 PM       185      0.00
05:49:01 PM       186      0.00
05:49:01 PM       187      0.00
05:49:01 PM       188      0.00
05:49:01 PM       189      0.00
05:49:01 PM       190      0.00
05:49:01 PM       191      0.00
05:49:01 PM       192      0.00
05:49:01 PM       193      0.00
05:49:01 PM       194      0.00
05:49:01 PM       195      0.00
05:49:01 PM       196      0.00
05:49:01 PM       197      0.00
05:49:01 PM       198      0.00
05:49:01 PM       199      0.00
05:49:01 PM       200      0.00
05:49:01 PM       201      0.00
05:49:01 PM       202      0.00
05:49:01 PM       203      0.00
05:49:01 PM       204      0.00
05:49:01 PM       205      0.00
05:49:01 PM       206      0.00
05:49:01 PM       207      0.00
05:49:01 PM       208      0.00
05:49:01 PM       209      0.00
05:49:01 PM       210      0.00
05:49:01 PM       211      0.00
05:49:01 PM       212      0.00
05:49:01 PM       213      0.00
05:49:01 PM       214      0.00
05:49:01 PM       215      0.00
05:49:01 PM       216      0.00
05:49:01 PM       217      0.00
05:49:01 PM       218      0.00
05:49:01 PM       219      0.00
05:49:01 PM       220      0.00
05:49:01 PM       221      0.00
05:49:01 PM       222      0.00
05:49:01 PM       223      0.00
05:49:01 PM       224      0.00
05:49:01 PM       225      0.00
05:49:01 PM       226      0.00
05:49:01 PM       227      0.00
05:49:01 PM       228      0.00
05:49:01 PM       229      0.00
05:49:01 PM       230      0.00
05:49:01 PM       231      0.00
05:49:01 PM       232      0.00
05:49:01 PM       233      0.00
05:49:01 PM       234      0.00
05:49:01 PM       235      0.00
05:49:01 PM       236      0.00
05:49:01 PM       237      0.00
05:49:01 PM       238      0.00
05:49:01 PM       239      0.00
05:49:01 PM       240      0.00
05:49:01 PM       241      0.00
05:49:01 PM       242      0.00
05:49:01 PM       243      0.00
05:49:01 PM       244      0.00
05:49:01 PM       245      0.00
05:49:01 PM       246      0.00
05:49:01 PM       247      0.00
05:49:01 PM       248      0.00
05:49:01 PM       249      0.00
05:49:01 PM       250      0.00
05:49:01 PM       251      0.00
05:49:01 PM       252      0.00
05:49:01 PM       253      0.00
05:49:01 PM       254      0.00
05:49:01 PM       255      0.00
05:49:01 PM       256      0.00
05:49:01 PM       257      0.00
05:49:01 PM       258      0.00
05:49:01 PM       259      0.00
05:49:01 PM       260      0.00
05:49:01 PM       261      0.00
05:49:01 PM       262      0.00
05:49:01 PM       263      0.00
05:49:01 PM       264      0.00
05:49:01 PM       265      0.00
05:49:01 PM       266      0.00
05:49:01 PM       267      0.00
05:49:01 PM       268      0.00
05:49:01 PM       269      0.00
05:49:01 PM       270      0.00
05:49:01 PM       271      0.00
05:49:01 PM       272      0.00
05:49:01 PM       273      0.00
05:49:01 PM       274      0.00
05:49:01 PM       275      0.00
05:49:01 PM       276      0.00
05:49:01 PM       277      0.00
05:49:01 PM       278      0.00
05:49:01 PM       279      0.00
05:49:01 PM       280      0.00
05:49:01 PM       281      0.00
05:49:01 PM       282      0.00
05:49:01 PM       283      0.00
05:49:01 PM       284      0.00
05:49:01 PM       285      0.00
05:49:01 PM       286      0.00
05:49:01 PM       287      0.00
05:49:01 PM       288      0.00
05:49:01 PM       289      0.00
05:49:01 PM       290      0.00
05:49:01 PM       291      0.00
05:49:01 PM       292      0.00
05:49:01 PM       293      0.00
05:49:01 PM       294      0.00
05:49:01 PM       295      0.00
05:49:01 PM       296      0.00
05:49:01 PM       297      0.00
05:49:01 PM       298      0.00
05:49:01 PM       299      0.00
05:49:01 PM       300      0.00
05:49:01 PM       301      0.00
05:49:01 PM       302      0.00
05:49:01 PM       303      0.00
05:49:01 PM       304      0.00
05:49:01 PM       305      0.00
05:49:01 PM       306      0.00
05:49:01 PM       307      0.00
05:49:01 PM       308      0.00
05:49:01 PM       309      0.00
05:49:01 PM       310      0.00
05:49:01 PM       311      0.00
05:49:01 PM       312      0.00
05:49:01 PM       313      0.00
05:49:01 PM       314      0.00
05:49:01 PM       315      0.00
05:49:01 PM       316      0.00
05:49:01 PM       317      0.00
05:49:01 PM       318      0.00
05:49:01 PM       319      0.00
05:49:01 PM       320      0.00
05:49:01 PM       321      0.00
05:49:01 PM       322      0.00
05:49:01 PM       323      0.00
05:49:01 PM       324      0.00
05:49:01 PM       325      0.00
05:49:01 PM       326      0.00
05:49:01 PM       327      0.00
05:49:01 PM       328      0.00
05:49:01 PM       329      0.00
05:49:01 PM       330      0.00
05:49:01 PM       331      0.00
05:49:01 PM       332      0.00
05:49:01 PM       333      0.00
05:49:01 PM       334      0.00
05:49:01 PM       335      0.00
05:49:01 PM       336      0.00
05:49:01 PM       337      0.00
05:49:01 PM       338      0.00
05:49:01 PM       339      0.00
05:49:01 PM       340      0.00
05:49:01 PM       341      0.00
05:49:01 PM       342      0.00
05:49:01 PM       343      0.00
05:49:01 PM       344      0.00
05:49:01 PM       345      0.00
05:49:01 PM       346      0.00
05:49:01 PM       347      0.00
05:49:01 PM       348      0.00
05:49:01 PM       349      0.00
05:49:01 PM       350      0.00
05:49:01 PM       351      0.00
05:49:01 PM       352      0.00
05:49:01 PM       353      0.00
05:49:01 PM       354      0.00
05:49:01 PM       355      0.00
05:49:01 PM       356      0.00
05:49:01 PM       357      0.00
05:49:01 PM       358      0.00
05:49:01 PM       359      0.00
05:49:01 PM       360      0.00
05:49:01 PM       361      0.00
05:49:01 PM       362      0.00
05:49:01 PM       363      0.00
05:49:01 PM       364      0.00
05:49:01 PM       365      0.00
05:49:01 PM       366      0.00
05:49:01 PM       367      0.00
05:49:01 PM       368      0.00
05:49:01 PM       369      0.00
05:49:01 PM       370      0.00
05:49:01 PM       371      0.00
05:49:01 PM       372      0.00
05:49:01 PM       373      0.00
05:49:01 PM       374      0.00
05:49:01 PM       375      0.00
05:49:01 PM       376      0.00
05:49:01 PM       377      0.00
05:49:01 PM       378      0.00
05:49:01 PM       379      0.00
05:49:01 PM       380      0.00
05:49:01 PM       381      0.00
05:49:01 PM       382      0.00
05:49:01 PM       383      0.00
05:49:01 PM       384      0.00
05:49:01 PM       385      0.00
05:49:01 PM       386      0.00
05:49:01 PM       387      0.00
05:49:01 PM       388      0.00
05:49:01 PM       389      0.00
05:49:01 PM       390      0.00
05:49:01 PM       391      0.00
05:49:01 PM       392      0.00
05:49:01 PM       393      0.00
05:49:01 PM       394      0.00
05:49:01 PM       395      0.00
05:49:01 PM       396      0.00
05:49:01 PM       397      0.00
05:49:01 PM       398      0.00
05:49:01 PM       399      0.00
05:49:01 PM       400      0.00
05:49:01 PM       401      0.00
05:49:01 PM       402      0.00
05:49:01 PM       403      0.00
05:49:01 PM       404      0.00
05:49:01 PM       405      0.00
05:49:01 PM       406      0.00
05:49:01 PM       407      0.00
05:49:01 PM       408      0.00
05:49:01 PM       409      0.00
05:49:01 PM       410      0.00
05:49:01 PM       411      0.00
05:49:01 PM       412      0.00
05:49:01 PM       413      0.00
05:49:01 PM       414      0.00
05:49:01 PM       415      0.00
05:49:01 PM       416      0.00
05:49:01 PM       417      0.00
05:49:01 PM       418      0.00
05:49:01 PM       419      0.00
05:49:01 PM       420      0.00
05:49:01 PM       421      0.00
05:49:01 PM       422      0.00
05:49:01 PM       423      0.00
05:49:01 PM       424      0.00
05:49:01 PM       425      0.00
05:49:01 PM       426      0.00
05:49:01 PM       427      0.00
05:49:01 PM       428      0.00
05:49:01 PM       429      0.00
05:49:01 PM       430      0.00
05:49:01 PM       431      0.00
05:49:01 PM       432      0.00
05:49:01 PM       433      0.00
05:49:01 PM       434      0.00
05:49:01 PM       435      0.00
05:49:01 PM       436      0.00
05:49:01 PM       437      0.00
05:49:01 PM       438      0.00
05:49:01 PM       439      0.00
05:49:01 PM       440      0.00
05:49:01 PM       441      0.00
05:49:01 PM       442      0.00
05:49:01 PM       443      0.00
05:49:01 PM       444      0.00
05:49:01 PM       445      0.00
05:49:01 PM       446      0.00
05:49:01 PM       447      0.00
05:49:01 PM       448      0.00
05:49:01 PM       449      0.00
05:49:01 PM       450      0.00
05:49:01 PM       451      0.00
05:49:01 PM       452      0.00
05:49:01 PM       453      0.00
05:49:01 PM       454      0.00
05:49:01 PM       455      0.00
05:49:01 PM       456      0.00
05:49:01 PM       457      0.00
05:49:01 PM       458      0.00
05:49:01 PM       459      0.00
05:49:01 PM       460      0.00
05:49:01 PM       461      0.00
05:49:01 PM       462      0.00
05:49:01 PM       463      0.00
05:49:01 PM       464      0.00
05:49:01 PM       465      0.00
05:49:01 PM       466      0.00
05:49:01 PM       467      0.00
05:49:01 PM       468      0.00
05:49:01 PM       469      0.00
05:49:01 PM       470      0.00
05:49:01 PM       471      0.00
05:49:01 PM       472      0.00
05:49:01 PM       473      0.00
05:49:01 PM       474      0.00
05:49:01 PM       475      0.00
05:49:01 PM       476      0.00
05:49:01 PM       477      0.00
05:49:01 PM       478      0.00
05:49:01 PM       479      0.00
05:49:01 PM       480      0.00
05:49:01 PM       481      0.00
05:49:01 PM       482      0.00
05:49:01 PM       483      0.00
05:49:01 PM       484      0.00
05:49:01 PM       485      0.00
05:49:01 PM       486      0.00
05:49:01 PM       487      0.00
05:49:01 PM       488      0.00
05:49:01 PM       489      0.00
05:49:01 PM       490      0.00
05:49:01 PM       491      0.00
05:49:01 PM       492      0.00
05:49:01 PM       493      0.00
05:49:01 PM       494      0.00
05:49:01 PM       495      0.00
05:49:01 PM       496      0.00
05:49:01 PM       497      0.00
05:49:01 PM       498      0.00
05:49:01 PM       499      0.00
05:49:01 PM       500      0.00
05:49:01 PM       501      0.00
05:49:01 PM       502      0.00
05:49:01 PM       503      0.00
05:49:01 PM       504      0.00
05:49:01 PM       505      0.00
05:49:01 PM       506      0.00
05:49:01 PM       507      0.00
05:49:01 PM       508      0.00
05:49:01 PM       509      0.00
05:49:01 PM       510      0.00
05:49:01 PM       511      0.00
05:49:01 PM       512      0.00
05:49:01 PM       513      0.00
05:49:01 PM       514      0.00
05:49:01 PM       515      0.00
05:49:01 PM       516      0.00
05:49:01 PM       517      0.00
05:49:01 PM       518      0.00
05:49:01 PM       519      0.00
05:49:01 PM       520      0.00
05:49:01 PM       521      0.00
05:49:01 PM       522      0.00
05:49:01 PM       523      0.00
05:49:01 PM       524      0.00
05:49:01 PM       525      0.00
05:49:01 PM       526      0.00
05:49:01 PM       527      0.00
05:49:01 PM       528      0.00
05:49:01 PM       529      0.00
05:49:01 PM       530      0.00
05:49:01 PM       531      0.00
05:49:01 PM       532      0.00
05:49:01 PM       533      0.00
05:49:01 PM       534      0.00
05:49:01 PM       535      0.00
05:49:01 PM       536      0.00
05:49:01 PM       537      0.00
05:49:01 PM       538      0.00
05:49:01 PM       539      0.00
05:49:01 PM       540      0.00
05:49:01 PM       541      0.00
05:49:01 PM       542      0.00
05:49:01 PM       543      0.00
05:49:01 PM       544      0.00
05:49:01 PM       545      0.00
05:49:01 PM       546      0.00
05:49:01 PM       547      0.00
05:49:01 PM       548      0.00
05:49:01 PM       549      0.00
05:49:01 PM       550      0.00
05:49:01 PM       551      0.00
05:49:01 PM       552      0.00
05:49:01 PM       553      0.00
05:49:01 PM       554      0.00
05:49:01 PM       555      0.00
05:49:01 PM       556      0.00
05:49:01 PM       557      0.00
05:49:01 PM       558      0.00
05:49:01 PM       559      0.00
05:49:01 PM       560      0.00
05:49:01 PM       561      0.00
05:49:01 PM       562      0.00
05:49:01 PM       563      0.00
05:49:01 PM       564      0.00
05:49:01 PM       565      0.00
05:49:01 PM       566      0.00
05:49:01 PM       567      0.00
05:49:01 PM       568      0.00
05:49:01 PM       569      0.00
05:49:01 PM       570      0.00
05:49:01 PM       571      0.00
05:49:01 PM       572      0.00
05:49:01 PM       573      0.00
05:49:01 PM       574      0.00
05:49:01 PM       575      0.00
05:49:01 PM       576      0.00
05:49:01 PM       577      0.00
05:49:01 PM       578      0.00
05:49:01 PM       579      0.00
05:49:01 PM       580      0.00
05:49:01 PM       581      0.00
05:49:01 PM       582      0.00
05:49:01 PM       583      0.00
05:49:01 PM       584      0.00
05:49:01 PM       585      0.00
05:49:01 PM       586      0.00
05:49:01 PM       587      0.00
05:49:01 PM       588      0.00
05:49:01 PM       589      0.00
05:49:01 PM       590      0.00
05:49:01 PM       591      0.00
05:49:01 PM       592      0.00
05:49:01 PM       593      0.00
05:49:01 PM       594      0.00
05:49:01 PM       595      0.00
05:49:01 PM       596      0.00
05:49:01 PM       597      0.00
05:49:01 PM       598      0.00
05:49:01 PM       599      0.00
05:49:01 PM       600      0.00
05:49:01 PM       601      0.00
05:49:01 PM       602      0.00
05:49:01 PM       603      0.00
05:49:01 PM       604      0.00
05:49:01 PM       605      0.00
05:49:01 PM       606      0.00
05:49:01 PM       607      0.00
05:49:01 PM       608      0.00
05:49:01 PM       609      0.00
05:49:01 PM       610      0.00
05:49:01 PM       611      0.00
05:49:01 PM       612      0.00
05:49:01 PM       613      0.00
05:49:01 PM       614      0.00
05:49:01 PM       615      0.00
05:49:01 PM       616      0.00
05:49:01 PM       617      0.00
05:49:01 PM       618      0.00
05:49:01 PM       619      0.00
05:49:01 PM       620      0.00
